kind,name,note_count,length_beats,length_seconds,notes_per_beat,unique_pitch_count,unique_pitch_class_count,active_instrument_count,instrument_entropy,average_polyphony,max_polyphony,mean_duration_steps,pitch_class_entropy,scale_consistency_percent,groove_consistency_percent,sequence_len,raw_note_events,unique_note_events,duplicate_note_rate,note_instrument_violation_rate,best_scale,instrument_counts
reference,test_00060,61,34.000000,17.000000,1.794118,11,7,2,0.463777,2.911765,8,38.950820,2.561575,100.000000,95.833333,,,,,,7:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 6, ""piano"": 55, ""strings"": 0}"
reference,test_00061,113,31.750000,15.875000,3.559055,8,4,2,0.632613,0.484252,5,3.265487,1.990378,100.000000,95.386905,,,,,,1:major,"{""bass"": 18, ""brass"": 0, ""guitar"": 95, ""piano"": 0, ""strings"": 0}"
reference,test_00062,61,34.000000,17.000000,1.794118,26,7,3,1.232909,5.486520,10,73.393443,2.704812,100.000000,91.145833,,,,,,0:minor,"{""bass"": 3, ""brass"": 0, ""guitar"": 0, ""piano"": 30, ""strings"": 28}"
reference,test_00063,162,33.166667,16.583333,4.884422,27,7,4,1.800769,6.395729,13,31.425926,2.647795,100.000000,95.833333,,,,,,1:minor,"{""bass"": 38, ""brass"": 14, ""guitar"": 37, ""piano"": 73, ""strings"": 0}"
reference,test_00064,208,35.625000,17.812500,5.838596,25,6,3,1.416940,5.341520,15,21.956731,2.260251,100.000000,89.062500,,,,,,1:minor,"{""bass"": 27, ""brass"": 0, ""guitar"": 79, ""piano"": 102, ""strings"": 0}"
reference,test_00065,544,32.625000,16.312500,16.674330,32,9,4,1.696008,7.172414,14,10.323529,2.604370,99.264706,89.322917,,,,,,0:major,"{""bass"": 47, ""brass"": 0, ""guitar"": 181, ""piano"": 256, ""strings"": 60}"
reference,test_00066,280,32.250000,16.125000,8.682171,16,7,2,0.434081,5.005168,8,13.835714,2.580087,100.000000,93.489583,,,,,,4:minor,"{""bass"": 25, ""brass"": 0, ""guitar"": 255, ""piano"": 0, ""strings"": 0}"
reference,test_00067,153,35.083333,17.541667,4.361045,26,7,3,1.147545,6.435867,13,35.418301,2.624491,100.000000,94.010417,,,,,,6:minor,"{""bass"": 10, ""brass"": 0, ""guitar"": 103, ""piano"": 40, ""strings"": 0}"
reference,test_00068,438,32.208333,16.104167,13.598965,42,12,5,1.664351,3.262613,17,5.757991,2.174695,97.716895,92.447917,,,,,,1:minor,"{""bass"": 10, ""brass"": 48, ""guitar"": 252, ""piano"": 102, ""strings"": 26}"
reference,test_00069,183,34.000000,17.000000,5.382353,14,8,2,0.369786,3.583333,9,15.978142,2.648260,97.267760,92.968750,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 170, ""strings"": 13}"
reference,test_00070,393,35.083333,17.541667,11.201900,35,10,3,1.118124,8.714964,16,18.671756,2.838240,96.692112,89.322917,,,,,,4:minor,"{""bass"": 37, ""brass"": 0, ""guitar"": 282, ""piano"": 74, ""strings"": 0}"
reference,test_00071,76,32.000000,16.000000,2.375000,29,9,4,1.957875,4.686198,10,47.355263,2.868611,92.105263,98.065476,,,,,,0:minor,"{""bass"": 16, ""brass"": 15, ""guitar"": 27, ""piano"": 18, ""strings"": 0}"
reference,test_00072,168,32.000000,16.000000,5.250000,30,7,3,1.312744,5.468750,9,25.000000,2.507781,100.000000,96.726190,,,,,,4:minor,"{""bass"": 16, ""brass"": 0, ""guitar"": 56, ""piano"": 96, ""strings"": 0}"
reference,test_00073,57,31.750000,15.875000,1.795276,14,8,1,-0.000000,2.925197,5,39.105263,2.459267,96.491228,92.708333,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 57, ""strings"": 0}"
reference,test_00074,181,36.000000,18.000000,5.027778,36,12,4,1.858221,3.927083,12,18.745856,3.204046,89.502762,94.010417,,,,,,2:major,"{""bass"": 22, ""brass"": 72, ""guitar"": 56, ""piano"": 0, ""strings"": 31}"
reference,test_00075,110,31.916667,15.958333,3.446475,33,10,2,0.621099,1.340731,7,9.336364,2.669212,94.545455,90.773810,,,,,,2:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 17, ""piano"": 93, ""strings"": 0}"
reference,test_00076,1,14.500000,7.250000,0.068966,1,1,1,-0.000000,0.551724,1,192.000000,-0.000000,100.000000,99.305556,,,,,,0:major,"{""bass"": 1, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_00077,393,33.833333,16.916667,11.615764,29,9,4,1.751252,4.673645,13,9.656489,2.588952,94.402036,81.250000,,,,,,7:minor,"{""bass"": 32, ""brass"": 192, ""guitar"": 0, ""piano"": 78, ""strings"": 91}"
reference,test_00078,192,31.708333,15.854167,6.055191,23,7,2,0.974489,0.982917,8,3.895833,2.040767,100.000000,97.916667,,,,,,1:minor,"{""bass"": 114, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 78}"
reference,test_00079,254,35.833333,17.916667,7.088372,14,7,2,0.307753,6.215116,13,21.043307,2.753905,100.000000,88.020833,,,,,,2:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 240, ""piano"": 0, ""strings"": 14}"
reference,test_00080,85,32.000000,16.000000,2.656250,21,7,3,1.551702,4.640625,8,41.929412,2.440306,100.000000,97.916667,,,,,,4:minor,"{""bass"": 20, ""brass"": 33, ""guitar"": 32, ""piano"": 0, ""strings"": 0}"
reference,test_00081,152,35.708333,17.854167,4.256709,21,11,2,0.239874,2.950992,11,16.638158,2.937804,91.447368,94.270833,,,,,,2:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 146, ""piano"": 6, ""strings"": 0}"
reference,test_00082,196,31.875000,15.937500,6.149020,24,8,2,0.352063,3.326797,7,12.984694,2.777425,93.877551,96.279762,,,,,,2:major,"{""bass"": 13, ""brass"": 0, ""guitar"": 183, ""piano"": 0, ""strings"": 0}"
reference,test_00083,47,35.833333,17.916667,1.311628,8,4,2,0.983939,2.726744,5,49.893617,1.621810,100.000000,94.270833,,,,,,0:major,"{""bass"": 20, ""brass"": 0, ""guitar"": 0, ""piano"": 27, ""strings"": 0}"
reference,test_00084,88,34.458333,17.229167,2.553809,20,7,3,1.220729,2.469166,6,23.204545,2.240638,100.000000,91.927083,,,,,,6:minor,"{""bass"": 19, ""brass"": 0, ""guitar"": 59, ""piano"": 0, ""strings"": 10}"
reference,test_00085,96,35.041667,17.520833,2.739596,15,7,4,1.853198,4.095125,9,35.875000,2.625081,100.000000,97.395833,,,,,,7:minor,"{""bass"": 19, ""brass"": 0, ""guitar"": 42, ""piano"": 23, ""strings"": 12}"
reference,test_00086,170,32.000000,16.000000,5.312500,7,3,2,0.977418,2.476562,10,11.188235,0.865469,100.000000,97.321429,,,,,,0:major,"{""bass"": 70, ""brass"": 0, ""guitar"": 100, ""piano"": 0, ""strings"": 0}"
reference,test_00087,152,32.000000,16.000000,4.750000,18,8,3,1.351388,8.141927,16,41.138158,2.255727,97.368421,93.452381,,,,,,1:minor,"{""bass"": 19, ""brass"": 0, ""guitar"": 88, ""piano"": 45, ""strings"": 0}"
reference,test_00088,144,36.041667,18.020833,3.995376,16,9,4,1.716215,3.543353,12,21.284722,2.035119,94.444444,96.990741,,,,,,0:minor,"{""bass"": 16, ""brass"": 0, ""guitar"": 68, ""piano"": 46, ""strings"": 14}"
reference,test_00089,0,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0.000000,,,,,,,,,,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_00090,245,32.000000,16.000000,7.656250,33,8,3,1.461234,5.750000,9,18.024490,2.786318,98.367347,95.833333,,,,,,6:minor,"{""bass"": 48, ""brass"": 0, ""guitar"": 0, ""piano"": 129, ""strings"": 68}"
reference,test_00091,31,35.958333,17.979167,0.862109,13,7,1,-0.000000,3.113557,4,86.677419,2.502900,100.000000,98.697917,,,,,,2:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 31}"
reference,test_00092,185,33.875000,16.937500,5.461255,17,8,3,1.094393,3.494465,12,15.356757,2.836033,96.756757,90.885417,,,,,,1:minor,"{""bass"": 13, ""brass"": 0, ""guitar"": 132, ""piano"": 0, ""strings"": 40}"
reference,test_00093,93,35.416667,17.708333,2.625882,15,6,3,1.187928,7.101176,11,64.903226,2.220243,100.000000,91.276042,,,,,,2:minor,"{""bass"": 31, ""brass"": 0, ""guitar"": 57, ""piano"": 0, ""strings"": 5}"
reference,test_00094,94,32.000000,16.000000,2.937500,16,7,4,1.748886,5.828125,12,47.617021,2.160171,100.000000,98.511905,,,,,,0:major,"{""bass"": 20, ""brass"": 0, ""guitar"": 16, ""piano"": 48, ""strings"": 10}"
reference,test_00095,9,24.000000,12.000000,0.375000,7,5,2,0.991076,1.380208,6,88.333333,1.879965,100.000000,97.916667,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 5, ""piano"": 0, ""strings"": 4}"
reference,test_00096,96,31.875000,15.937500,3.011765,11,5,2,0.811278,0.777778,2,6.197917,1.679752,100.000000,98.065476,,,,,,0:minor,"{""bass"": 72, ""brass"": 0, ""guitar"": 0, ""piano"": 24, ""strings"": 0}"
reference,test_00097,286,32.000000,16.000000,8.937500,25,9,2,1.000000,4.109375,8,11.034965,2.649658,89.510490,99.404762,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 143, ""strings"": 143}"
reference,test_00098,176,32.000000,16.000000,5.500000,29,9,5,2.060785,7.329427,16,31.982955,2.706759,97.159091,92.559524,,,,,,0:major,"{""bass"": 22, ""brass"": 20, ""guitar"": 48, ""piano"": 72, ""strings"": 14}"
reference,test_00099,371,32.416667,16.208333,11.444730,17,6,2,0.501459,5.737789,17,12.032345,2.278293,100.000000,95.963542,,,,,,2:major,"{""bass"": 41, ""brass"": 0, ""guitar"": 330, ""piano"": 0, ""strings"": 0}"
reference,test_00100,23,32.000000,16.000000,0.718750,14,7,2,0.886541,1.575521,3,52.608696,2.615984,100.000000,97.767857,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 16, ""strings"": 7}"
reference,test_00101,0,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0.000000,,,,,,,,,,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_00102,66,36.583333,18.291667,1.804100,13,7,2,0.845351,4.892938,8,65.090909,2.099755,100.000000,95.833333,,,,,,2:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 48, ""piano"": 0, ""strings"": 18}"
reference,test_00103,55,32.000000,16.000000,1.718750,14,5,2,0.999762,1.687500,2,23.563636,2.190501,100.000000,97.470238,,,,,,0:major,"{""bass"": 27, ""brass"": 0, ""guitar"": 0, ""piano"": 28, ""strings"": 0}"
reference,test_00104,27,33.875000,16.937500,0.797048,6,5,1,-0.000000,2.509225,4,75.555556,2.058814,100.000000,98.177083,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 27, ""strings"": 0}"
reference,test_00105,223,32.000000,16.000000,6.968750,30,9,4,1.763281,10.907552,18,37.565022,2.904445,93.721973,95.386905,,,,,,5:minor,"{""bass"": 28, ""brass"": 0, ""guitar"": 74, ""piano"": 98, ""strings"": 23}"
reference,test_00106,40,32.000000,16.000000,1.250000,11,7,1,-0.000000,3.989583,4,76.600000,2.703702,100.000000,98.363095,,,,,,4:minor,"{""bass"": 0, ""brass"": 40, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_00107,40,31.958333,15.979167,1.251630,13,7,1,-0.000000,2.443286,6,46.850000,2.414980,100.000000,97.916667,,,,,,4:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 40, ""piano"": 0, ""strings"": 0}"
reference,test_00108,85,32.000000,16.000000,2.656250,21,7,3,1.551702,4.640625,8,41.929412,2.440306,100.000000,97.916667,,,,,,4:minor,"{""bass"": 20, ""brass"": 0, ""guitar"": 32, ""piano"": 0, ""strings"": 33}"
reference,test_00109,94,32.250000,16.125000,2.914729,14,7,2,0.746737,1.581395,6,13.021277,2.253062,100.000000,97.656250,,,,,,0:minor,"{""bass"": 20, ""brass"": 0, ""guitar"": 74, ""piano"": 0, ""strings"": 0}"
reference,test_00110,70,32.000000,16.000000,2.187500,22,8,3,1.349102,2.803385,9,30.757143,2.014094,97.142857,98.958333,,,,,,2:minor,"{""bass"": 26, ""brass"": 7, ""guitar"": 0, ""piano"": 37, ""strings"": 0}"
reference,test_00111,103,34.333333,17.166667,3.000000,14,7,3,1.509101,4.230583,8,33.844660,2.559036,100.000000,96.354167,,,,,,2:minor,"{""bass"": 46, ""brass"": 0, ""guitar"": 37, ""piano"": 0, ""strings"": 20}"
reference,test_00112,163,31.875000,15.937500,5.113725,20,7,3,0.964547,3.171242,9,14.883436,2.441779,100.000000,87.648810,,,,,,0:major,"{""bass"": 12, ""brass"": 0, ""guitar"": 24, ""piano"": 127, ""strings"": 0}"
reference,test_00113,65,31.916667,15.958333,2.036554,6,4,2,0.580195,1.121410,4,13.215385,1.166341,100.000000,98.214286,,,,,,0:major,"{""bass"": 56, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 9}"
reference,test_00114,91,29.500000,14.750000,3.084746,9,7,1,-0.000000,1.295198,3,10.076923,2.240224,100.000000,84.077381,,,,,,4:minor,"{""bass"": 0, ""brass"": 91, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_00115,125,32.000000,16.000000,3.906250,20,9,2,0.970951,2.273438,4,13.968000,2.416573,91.200000,98.660714,,,,,,0:major,"{""bass"": 50, ""brass"": 0, ""guitar"": 75, ""piano"": 0, ""strings"": 0}"
reference,test_00116,103,32.500000,16.250000,3.169231,20,8,2,0.519230,1.861538,5,14.097087,2.561896,98.058252,97.135417,,,,,,1:minor,"{""bass"": 12, ""brass"": 0, ""guitar"": 91, ""piano"": 0, ""strings"": 0}"
reference,test_00117,116,32.000000,16.000000,3.625000,5,5,2,0.216397,0.786458,2,5.206897,0.285362,100.000000,97.321429,,,,,,0:minor,"{""bass"": 112, ""brass"": 0, ""guitar"": 4, ""piano"": 0, ""strings"": 0}"
reference,test_00118,186,31.958333,15.979167,5.820078,15,7,3,1.399711,2.788787,7,11.500000,2.465904,100.000000,92.410714,,,,,,0:major,"{""bass"": 41, ""brass"": 0, ""guitar"": 108, ""piano"": 37, ""strings"": 0}"
reference,test_00119,204,32.000000,16.000000,6.375000,24,10,4,1.465046,5.548177,15,20.887255,2.739651,93.137255,97.470238,,,,,,2:minor,"{""bass"": 36, ""brass"": 7, ""guitar"": 34, ""piano"": 127, ""strings"": 0}"
reference,test_00120,124,37.916667,18.958333,3.270330,27,10,3,0.574881,4.064835,12,29.830645,3.008692,91.935484,88.773148,,,,,,7:minor,"{""bass"": 14, ""brass"": 1, ""guitar"": 0, ""piano"": 109, ""strings"": 0}"
reference,test_00121,171,31.625000,15.812500,5.407115,15,9,4,1.216394,1.562582,9,6.935673,2.877074,83.625731,81.845238,,,,,,7:minor,"{""bass"": 11, ""brass"": 126, ""guitar"": 24, ""piano"": 10, ""strings"": 0}"
reference,test_00122,238,38.000000,19.000000,6.263158,15,6,3,0.708597,3.848684,8,14.747899,2.318469,100.000000,91.898148,,,,,,5:minor,"{""bass"": 28, ""brass"": 0, ""guitar"": 203, ""piano"": 0, ""strings"": 7}"
reference,test_00123,61,32.000000,16.000000,1.906250,15,8,2,0.715322,4.701823,7,59.196721,2.668330,83.606557,98.809524,,,,,,4:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 49, ""strings"": 12}"
reference,test_00124,181,32.000000,16.000000,5.656250,18,7,3,1.189762,5.395833,10,22.895028,2.550186,100.000000,98.214286,,,,,,0:major,"{""bass"": 28, ""brass"": 0, ""guitar"": 126, ""piano"": 27, ""strings"": 0}"
reference,test_00125,181,32.125000,16.062500,5.634241,28,9,4,1.366739,8.875486,19,37.806630,2.716281,98.895028,92.447917,,,,,,4:minor,"{""bass"": 10, ""brass"": 0, ""guitar"": 113, ""piano"": 50, ""strings"": 8}"
reference,test_00126,251,31.916667,15.958333,7.864230,32,7,2,0.758564,2.229765,9,6.804781,2.792379,100.000000,93.750000,,,,,,2:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 55, ""strings"": 196}"
reference,test_00127,131,32.000000,16.000000,4.093750,4,3,2,0.984772,3.492188,4,20.473282,1.352695,100.000000,98.809524,,,,,,0:major,"{""bass"": 56, ""brass"": 0, ""guitar"": 75, ""piano"": 0, ""strings"": 0}"
reference,test_00128,16,31.208333,15.604167,0.512684,8,6,1,-0.000000,0.783712,1,36.687500,2.483459,100.000000,97.619048,,,,,,0:major,"{""bass"": 0, ""brass"": 16, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_00129,192,32.000000,16.000000,6.000000,15,8,2,0.842658,2.093750,5,8.375000,2.065095,97.916667,99.107143,,,,,,0:major,"{""bass"": 52, ""brass"": 0, ""guitar"": 140, ""piano"": 0, ""strings"": 0}"
reference,test_00130,49,36.000000,18.000000,1.361111,19,11,3,0.574508,2.138889,10,37.714286,3.079311,89.795918,97.265625,,,,,,8:minor,"{""bass"": 0, ""brass"": 2, ""guitar"": 0, ""piano"": 44, ""strings"": 3}"
reference,test_00131,33,31.958333,15.979167,1.032595,14,7,2,0.884964,2.585398,3,60.090909,2.760811,100.000000,97.767857,,,,,,7:minor,"{""bass"": 23, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 10}"
reference,test_00132,70,31.958333,15.979167,2.190352,20,7,4,1.571907,4.967405,9,54.428571,2.550182,100.000000,94.345238,,,,,,2:major,"{""bass"": 4, ""brass"": 0, ""guitar"": 11, ""piano"": 41, ""strings"": 14}"
reference,test_00133,60,31.916667,15.958333,1.879896,11,5,2,0.948078,0.779373,3,9.950000,1.470408,100.000000,97.619048,,,,,,0:minor,"{""bass"": 38, ""brass"": 0, ""guitar"": 0, ""piano"": 22, ""strings"": 0}"
reference,test_00134,229,32.000000,16.000000,7.156250,28,9,4,1.813763,10.429688,16,34.978166,2.916191,94.323144,92.261905,,,,,,6:minor,"{""bass"": 16, ""brass"": 0, ""guitar"": 88, ""piano"": 71, ""strings"": 54}"
reference,test_00135,300,32.083333,16.041667,9.350649,8,6,1,-0.000000,5.396104,7,13.850000,2.199633,90.000000,96.875000,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 300, ""piano"": 0, ""strings"": 0}"
reference,test_00136,54,32.000000,16.000000,1.687500,4,4,2,0.503258,1.562500,2,22.222222,1.752715,100.000000,100.000000,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 48, ""strings"": 6}"
reference,test_00137,130,35.916667,17.958333,3.619490,17,7,2,0.993845,5.866589,13,38.900000,2.650953,100.000000,96.354167,,,,,,4:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 71, ""strings"": 59}"
reference,test_00138,19,32.000000,16.000000,0.593750,10,7,1,-0.000000,2.875000,4,116.210526,2.437066,100.000000,99.553571,,,,,,2:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 19}"
reference,test_00139,138,36.125000,18.062500,3.820069,30,8,4,1.886922,7.991926,13,50.210145,2.697672,97.101449,92.129630,,,,,,2:major,"{""bass"": 16, ""brass"": 0, ""guitar"": 31, ""piano"": 53, ""strings"": 38}"
reference,test_00140,21,32.416667,16.208333,0.647815,3,3,1,-0.000000,0.593830,3,22.000000,1.584963,100.000000,99.609375,,,,,,0:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 21}"
reference,test_00141,13,39.958333,19.979167,0.325339,6,3,4,1.738149,1.860271,9,137.230769,1.198184,100.000000,99.074074,,,,,,1:minor,"{""bass"": 1, ""brass"": 2, ""guitar"": 6, ""piano"": 4, ""strings"": 0}"
reference,test_00142,36,32.000000,16.000000,1.125000,4,3,2,1.000000,0.747396,2,15.944444,1.122114,100.000000,98.511905,,,,,,0:major,"{""bass"": 18, ""brass"": 0, ""guitar"": 18, ""piano"": 0, ""strings"": 0}"
reference,test_00143,101,31.958333,15.979167,3.160365,18,7,3,1.209652,0.919166,4,6.980198,2.316183,100.000000,98.065476,,,,,,2:minor,"{""bass"": 19, ""brass"": 0, ""guitar"": 69, ""piano"": 0, ""strings"": 13}"
reference,test_00144,110,33.333333,16.666667,3.300000,20,7,4,1.647404,6.455000,12,46.945455,2.525588,100.000000,92.838542,,,,,,0:major,"{""bass"": 6, ""brass"": 0, ""guitar"": 59, ""piano"": 22, ""strings"": 23}"
reference,test_00145,107,32.041667,16.020833,3.339402,10,5,1,-0.000000,3.960988,11,28.467290,2.010453,100.000000,88.281250,,,,,,2:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 107, ""piano"": 0, ""strings"": 0}"
reference,test_00146,127,34.958333,17.479167,3.632896,22,6,3,1.285997,4.625745,12,30.559055,2.353081,100.000000,92.968750,,,,,,0:major,"{""bass"": 19, ""brass"": 0, ""guitar"": 82, ""piano"": 26, ""strings"": 0}"
reference,test_00147,210,31.791667,15.895833,6.605505,26,10,3,1.364211,3.152031,7,11.452381,3.134709,80.000000,93.601190,,,,,,8:minor,"{""bass"": 29, ""brass"": 0, ""guitar"": 59, ""piano"": 122, ""strings"": 0}"
reference,test_00148,236,32.000000,16.000000,7.375000,22,9,1,-0.000000,2.959635,5,9.631356,2.447902,99.152542,96.279762,,,,,,2:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 236}"
reference,test_00149,216,31.916667,15.958333,6.767624,8,7,1,-0.000000,2.767624,5,9.814815,2.641604,100.000000,98.809524,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 216, ""piano"": 0, ""strings"": 0}"
reference,test_00150,134,35.916667,17.958333,3.730858,22,8,4,1.726891,5.737819,12,36.910448,2.730680,99.253731,92.968750,,,,,,1:minor,"{""bass"": 16, ""brass"": 0, ""guitar"": 71, ""piano"": 27, ""strings"": 20}"
reference,test_00151,129,31.916667,15.958333,4.041775,22,7,3,1.338475,4.497389,10,26.705426,2.344163,100.000000,94.791667,,,,,,2:minor,"{""bass"": 18, ""brass"": 0, ""guitar"": 78, ""piano"": 33, ""strings"": 0}"
reference,test_00152,106,35.875000,17.937500,2.954704,16,8,2,0.588178,2.512195,8,20.405660,2.802933,96.226415,96.354167,,,,,,2:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 91, ""piano"": 0, ""strings"": 15}"
reference,test_00153,135,31.750000,15.875000,4.251969,23,7,2,0.192531,2.141732,7,12.088889,2.677377,100.000000,94.345238,,,,,,1:major,"{""bass"": 4, ""brass"": 0, ""guitar"": 0, ""piano"": 131, ""strings"": 0}"
reference,test_00154,136,32.000000,16.000000,4.250000,4,4,2,1.000000,2.000000,2,11.294118,1.783859,88.235294,98.958333,,,,,,0:minor,"{""bass"": 0, ""brass"": 68, ""guitar"": 0, ""piano"": 68, ""strings"": 0}"
reference,test_00155,70,32.458333,16.229167,2.156611,8,7,1,-0.000000,0.919127,3,10.228571,1.926208,95.714286,93.489583,,,,,,2:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 70, ""piano"": 0, ""strings"": 0}"
reference,test_00156,176,31.916667,15.958333,5.514360,31,9,2,0.945660,4.048303,12,17.619318,2.874857,95.454545,95.535714,,,,,,0:major,"{""bass"": 0, ""brass"": 112, ""guitar"": 0, ""piano"": 0, ""strings"": 64}"
reference,test_00157,180,31.958333,15.979167,5.632334,13,8,3,0.720050,2.644068,11,11.266667,2.242670,98.888889,96.577381,,,,,,6:minor,"{""bass"": 13, ""brass"": 155, ""guitar"": 0, ""piano"": 12, ""strings"": 0}"
reference,test_00158,96,31.583333,15.791667,3.039578,9,7,2,0.650022,2.424802,5,19.145833,2.276205,100.000000,94.047619,,,,,,0:major,"{""bass"": 16, ""brass"": 0, ""guitar"": 80, ""piano"": 0, ""strings"": 0}"
reference,test_00159,207,39.875000,19.937500,5.191223,14,5,4,1.438470,4.870428,12,22.516908,2.018185,100.000000,97.453704,,,,,,1:minor,"{""bass"": 29, ""brass"": 0, ""guitar"": 131, ""piano"": 40, ""strings"": 7}"
reference,test_00160,0,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0.000000,,,,,,,,,,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_00161,118,32.000000,16.000000,3.687500,22,8,3,0.950798,2.898438,8,18.864407,2.750648,94.915254,96.279762,,,,,,0:major,"{""bass"": 6, ""brass"": 0, ""guitar"": 91, ""piano"": 21, ""strings"": 0}"
reference,test_00162,20,36.000000,18.000000,0.555556,11,6,2,1.000000,1.975694,4,85.350000,2.390469,100.000000,98.177083,,,,,,2:minor,"{""bass"": 10, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 10}"
reference,test_00163,142,36.000000,18.000000,3.944444,10,5,3,0.747314,6.121528,12,37.246479,2.080933,100.000000,95.833333,,,,,,0:major,"{""bass"": 3, ""brass"": 0, ""guitar"": 118, ""piano"": 21, ""strings"": 0}"
reference,test_00164,345,35.583333,17.791667,9.695550,14,5,4,1.504197,5.987119,15,14.820290,2.222769,100.000000,96.614583,,,,,,2:major,"{""bass"": 114, ""brass"": 0, ""guitar"": 188, ""piano"": 22, ""strings"": 21}"
